GEOID,prediction,actual,error
9140352200,92195.92132359682,41481.99995513723,50713.92136845959
9140352400,96638.95315857205,53270.00269643754,43368.95046213451
9140352500,83184.23923594662,54697.99955795506,28486.239677991558
9140352701,68988.93531628442,55737.00012943811,13251.935186846313
9140360300,102302.64028842364,86124.99928394369,16177.641004479956
9140360400,103699.18927935585,96471.00018377998,7228.189095575872
9140361300,130522.81241179568,110624.99983330071,19897.812578494966
9140362101,126381.90430838354,91250.00007143013,35131.904236953415
9140425400,123291.18043452184,94175.00019037134,29116.1802441505
9140425500,102637.10390992106,72472.99903445964,30164.104875461417
9150825000,110431.60009642305,94946.00022247835,15485.599873944695
9150890203,114753.2027826908,89375.00007071861,25378.20271197219
9150901102,98808.75957051494,96549.00004948195,2259.759521032989
9150904400,84427.92446360113,70536.00065115481,13891.923812446315
9150904500,91028.05755649721,81607.0002649418,9421.057291555408
9160262100,109836.05594365115,106951.00006452504,2885.0558791261137
9160300100,136712.47594309604,115480.99998871684,21231.475954379202
9160300400,138689.4456305801,119354.9997011076,19334.445929472495
9160303100,131588.36330862087,110999.99998073207,20588.3633278888
9160310200,73237.6737380311,59256.9994316418,13980.674306389294
9160320200,112594.83704821908,79658.9993891092,32935.83765910988
9160410101,148109.39383553935,156154.0010167144,8044.607181175059
9170140500,56475.27474250515,48438.00255634859,8037.272186156559
9170140900,87008.9074246114,47682.99885223328,39325.908572378125
9170141800,76082.0139509082,73095.00072046802,2987.0132304401777
9170142100,54884.98596108586,42368.00254618975,12516.983414896109
9170142300,54469.44818305264,29072.0014193908,25397.446763661843
9170150400,75169.79096200029,97451.99979766576,22282.20883566547
9170154500,48460.9619744909,56977.99880470029,8517.036830209392
9170154800,98115.56461433256,115345.99999455718,17230.43538022462
9170157300,178500.9382376372,156515.00060287095,21985.937634766247
9170160100,141802.59720908978,210929.00423858233,69126.40702949255
9170165900,143847.69103103102,140305.000376768,3542.6906542630168
9170170500,98606.36636384147,112386.00031354214,13779.63394970067
9170171100,95891.7196886375,86462.99968391264,9428.720004724863
9170171400,47086.796317378394,58140.000467347345,11053.204149968951
9170175100,62842.085767955636,82249.99947885863,19407.913710902998
9170175900,101387.06702581212,98036.00017062688,3351.066855185243
9170180102,92290.82260854328,86783.9999809692,5506.822627574089
9170180300,71867.91496949196,59374.998586443784,12492.916383048178
9170180400,92942.59288578044,89134.99991744693,3807.5929683335125
9170180601,92949.27170805183,113043.00008873377,20093.728380681932
9170184101,70530.82785948714,68589.00134090707,1941.8265185800701
9170186100,110765.04889632051,120885.00012588069,10119.951229560174
9170190200,116058.73247587448,176528.00132452277,60469.268848648295
9170190303,125867.67255219648,130278.00032504497,4410.327772848483
9170361500,83509.76719860295,41453.99735969704,42055.76983890591
9180690700,82834.81067807632,43234.99895737903,39599.81172069729
9180690900,98613.1556529053,93732.99972398466,4880.155928920649
9180693700,111673.53147963613,134476.00061257515,22802.46913293902
9180696500,80699.17090859219,65890.00007751747,14809.17083107472
9180696701,86133.08103447915,34643.99945450897,51489.08157997018
9180702300,95900.56955160313,72286.0008482043,23614.56870339882
9180702700,80348.80411943136,81405.99930807581,1057.1951886444585
9180705101,113491.19921506735,101614.99997078817,11876.199244279182
9180714103,131063.78744198901,140234.00115992606,9170.213717937047
9180870100,113557.22742624913,106593.99992858905,6963.227497660075
9180870502,106206.96203067336,86458.00069333175,19748.961337341607
9180870701,107329.12771096191,107720.99981982644,391.8721088645252
9190010202,161824.80055099775,231912.0035544827,70087.20300348496
9190020200,139446.68518257455,250000.99678762152,110554.31160504697
9190020500,173038.8414049893,188631.0023338233,15592.160928833997
9190021000,100093.02808837887,160192.0012020635,60098.973113684624
9190021501,52744.25146313405,52155.00097175054,589.2504913835146
9190021502,50715.35649163734,73703.99972856004,22988.643236922697
9190030400,116356.07815044158,250000.99678762152,133644.91863717994
9190035300,140753.89618033927,250000.99678762152,109247.10060728225
9190042700,82870.65494288971,92308.00019476889,9437.345251879175
9190043400,52214.86513591375,97762.99990422466,45548.13476831091
9190043800,92868.59560019149,102589.00004048183,9720.404440290338
9190044100,58992.27091865807,90364.00042615873,31371.729507500662
9190044200,55202.56473335766,74423.00009568082,19220.43536232316
9190044500,57807.321620993236,57500.000058622834,307.3215623704018
9190044600,112056.30186124826,250000.99678762152,137944.69492637325
9190050200,158236.8155660501,217856.99835279127,59620.18278674118
9190050400,97792.23604551386,206799.99709094324,109007.76104542939
9190050500,128805.9596169333,250000.99678762152,121195.03717068823
9190210202,96929.45210134325,66489.99972425142,30439.45237709183
9190210600,112431.13925427209,63698.99877033029,48732.140483941796
9190210800,118585.01817282695,93399.99978748716,25185.01838533979
9190211300,127876.97071471298,143288.00145330647,15411.030738593487
9190211400,120181.46952837426,95570.99997723376,24610.4695511405
9190230300,123435.48246905088,149318.00070147475,25882.51823242387
9190245400,132069.1707591944,217887.99975342376,85818.82899422935
9190245500,146018.56381574366,210155.99592018864,64137.432104444975
9190253100,109035.98915267004,66705.00050594693,42330.98864672311
9190253400,157048.72901147974,107833.99998404752,49214.729027432215
9190257100,163862.35611902236,107374.99996708239,56487.35615193997
9190425700,98460.5855471842,82042.99943871745,16417.58610846674
