GEOID,prediction,actual,error
09190030400,151132.26900547973,250000.99678762158,98868.72778214185
09190035300,188134.77961058638,250000.99678762158,61866.2171770352
09190042700,122121.53446983744,92308.00019476887,29813.534275068567
09190043400,83617.1939449224,97762.99990422466,14145.805959302263
09190043800,106471.55227605521,102589.00004048183,3882.5522355733847
09190044100,60230.00861420718,90364.00042615873,30133.99181195155
09190044200,71311.66311834838,74423.0000956808,3111.336977332423
09190044500,76086.85092352681,57500.000058622805,18586.85086490401
09190044600,173414.4697402471,250000.99678762158,76586.52704737449
09190050200,182256.73848210904,217856.99835279133,35600.25987068229
09190050400,131280.4172406505,206799.9970909433,75519.5798502928
09190050500,163904.70466857508,250000.99678762158,86096.2921190465
09190210202,114886.90736959771,66489.9997242514,48396.90764534632
09190210600,128315.8847389187,63698.99877033027,64616.88596858843
09190210800,143444.2162267331,93399.99978748716,50044.21643924592
09190211300,152895.51048871726,143288.0014533065,9607.509035410767
09190211400,131860.0379735137,95570.99997723376,36289.03799627995
09190230300,142023.32753508695,149318.00070147478,7294.673166387831
09190245400,160237.24250868778,217887.99975342385,57650.75724473607
09190245500,167615.39322079244,210155.99592018872,42540.60269939629
09190253100,119431.94350427379,66705.0005059469,52726.94299832689
09190253400,164607.0495891759,107833.99998404752,56773.049605128384
09190257100,167095.1329235189,107374.99996708239,59720.1329564365
09190425700,101180.42710741433,82042.99943871744,19137.427668696895
