GEOID,prediction,actual,error
25017384004,-1126914.8311791269,136581.0013642857,1263495.8325434127
25017385102,-836207.6380705743,137344.0007812208,973551.6388517951
25017387202,-758958.0417169621,188471.99888527056,947430.0406022327
25021400202,-2094066.709275771,93702.00018648186,2187768.709462253
25021400700,-2301053.7422711896,166333.0015299454,2467386.743801135
25021402102,-1728547.413689001,84529.00021761883,1813076.41390662
25021402200,-1619896.0606317613,145546.9993064424,1765443.0599382038
25021402300,-1477521.1389801987,149732.00111037778,1627253.1400905764
25021402500,-1322805.383059861,120000.00012613872,1442805.3831859997
25021403300,-1678267.8825592627,250001.00146247883,1928268.8840217416
25021408102,-1069379.1157783961,144948.99881136417,1214328.1145897603
25021409102,-1063438.473575155,201704.9986802692,1265143.4722554241
25021411302,-1143723.677801972,131861.0001755859,1275584.677977558
25021413201,-1785773.8568449249,82719.00052227505,1868492.8573671998
25021413300,-1512516.4829887215,138124.9988939208,1650641.4818826423
25021413500,-1626808.8310360895,71714.99859625142,1698523.829632341
25021414300,-1614905.7541050168,169631.99816844924,1784537.752273466
25021415101,-1462092.9395923174,147163.00013184204,1609255.9397241594
25021415202,-1577187.070940227,142083.00090851338,1719270.0718487403
25021417704,-2034716.7662029206,97707.9996689703,2132424.765871891
25021417802,-1407259.134032007,44482.001455575846,1451741.135487583
25021418002,-1562282.0737468782,103859.00003283186,1666141.07377971
25021418004,-1789850.1485694894,82825.99954795743,1872676.1481174468
25021419100,-1401710.4848648289,127000.00021776132,1528710.4850825903
25021419300,-1474106.2503769414,102750.00030572135,1576856.2506826627
25021419400,-1782000.8444209048,94107.00063565964,1876107.8450565643
25021420101,-1324052.4602795253,112023.99997147582,1436076.4602510012
25021422600,-1676820.3141133701,131327.9998576931,1808148.3139710631
25021440102,-1004617.9072454703,139374.99880894026,1143992.9060544106
25021442103,-1099428.5555290268,195694.0018084491,1295122.557337476
25021442104,-1173183.3573558847,149464.00129658167,1322647.3586524664
25021442203,-1229150.3741948768,100734.99977871901,1329885.3739735957
25021457200,-2182607.5574325905,215380.0008151558,2397987.5582477464
25023500104,-1152690.5752532815,110445.99999384102,1263136.5752471224
25023501102,-1628460.1595868987,213992.9974271864,1842453.1570140852
25023501201,-1343233.6048083664,239832.995398062,1583066.6002064284
25023504101,-1025783.6243469765,167430.99858594942,1193214.6229329258
25023505103,-873103.1994211617,130109.00037641662,1003212.1997975783
25023506205,-1182578.2055088312,125490.9998368282,1308069.2053456593
25023510400,-1975485.047575971,58528.997445104906,2034014.045021076
25023510501,-1702600.870703372,109766.00000406879,1812366.8707074407
25023510503,-1703028.9122071944,54112.99771808353,1757141.9099252778
25023510900,-2286512.8618428656,37557.99995589265,2324070.861798758
25023511100,-1586527.528583884,99951.00022814334,1686478.5288120273
25023511400,-1677658.2366838567,73438.00128490177,1751096.2379687584
25023511601,-1733389.712652905,83076.99949003235,1816466.7121429374
25023520202,-1316685.6789462382,119133.0002838286,1435818.679230067
25023521102,-1200912.8012595354,94073.99971626094,1294986.8009757963
25023522102,-967686.2066249378,106893.99995702723,1074580.206581965
25023523203,-956740.8203474112,177749.9973350648,1134490.817682476
25023530200,-1478443.8707922145,71204.99960704698,1549648.8703992616
25023530300,-1489477.4259921452,70203.99914844672,1559681.4251405918
25023530700,-732198.6375641251,111963.99994434163,844162.6375084667
25023542101,-770691.0461540468,103390.99989212443,874082.0460461712
25023542102,-780005.0803616385,99148.00032019075,879153.0806818292
25023543100,-958422.1136195316,119749.99971749958,1078172.113337031
25025000505,-2398179.937094622,80555.99881696078,2478735.935911583
25025000603,-2415486.652102163,33229.00007313302,2448715.652175296
25025000703,-2955148.195644121,46984.997757745885,3002133.193401867
25025010103,-1951180.9345269436,44999.99954983488,1996180.9340767786
25025010104,-1636289.3056502375,88610.99971083085,1724900.3053610683
25025010206,-2209657.891788705,60769.002241538896,2270426.8940302436
25025010801,-1483237.499784534,159140.9973788978,1642378.497163432
25025020304,-2595935.4750693333,189166.9988153208,2785102.473884654
25025030500,-1685106.5583799847,139190.99952970643,1824297.5579096912
25025040200,-2170421.177681848,138000.0011724735,2308421.1788543216
25025040300,-2318563.4909661612,184879.00179458276,2503442.492760744
25025050101,-1482158.9514216995,65662.00003836601,1547820.9514600656
25025051101,-1713067.0938464755,80000.00000794789,1793067.0938544234
25025060200,-1919906.3008834247,178062.9981446257,2097969.29902805
25025060700,-2175659.3741758037,23669.998593685,2199329.372769489
25025061000,-2485409.0568754934,84176.00104521669,2569585.05792071
25025061101,-1872264.028437823,24318.00271745141,1896582.0311552745
25025061204,-2567678.0164553034,166691.99932174644,2734370.01577705
25025070501,-1701523.5935711383,224820.9991790308,1926344.592750169
25025070600,-1243296.0835106347,241007.99838275404,1484304.0818933886
25025070902,-1831299.1671309771,126874.99965874571,1958174.1667897229
25025080401,-2082710.624711908,32525.998200459857,2115236.622912368
25025080801,-2664717.767597862,38188.00254632585,2702905.770144188
25025081302,-2670283.2151694116,29961.99985484757,2700245.2150242594
25025081800,-2354863.117571397,60719.997436894395,2415583.115008292
